inspection_id,vin,station_id,defect_id,timestamp,inspection_duration_seconds
INSP-00015902,28139F6H07M6C2900,ST-026,none,2025-01-02T17:42:22,195
INSP-00015903,28139F6H07M6C2900,ST-027,NONE,2025-01-02T20:45:45,49
INSP-00015904,9XVAKMX0382373084,ST-001,NONE,2025-01-04T04:39:43,32
INSP-00015905,9XVAKMX0382373084,ST-002,NONE,2025-01-04T14:23:01,48
INSP-00015906,9XVAKMX0382373084,ST-003,NONE,2025-01-04T17:37:58,214
INSP-00015907,9XVAKMX0382373084,ST-004,NONE,04/01/2025 07:51:07,17
INSP-00015908,9XVAKMX0382373084,ST-005,NONE,2025-01-04T14:23:05,42
INSP-00015909,9XVAKMX0382373084,ST-006,NONE,2025-01-04T16:54:49,21
INSP-00015910,9XVAKMX0382373084,ST-007,NONE,2025-01-04T07:54:16,53
INSP-00015911,9XVAKMX0382373084,ST-008,NONE,2025-01-04T01:59:40,344
INSP-00015912,9XVAKMX0382373084,ST-009,NONE,2025-01-04T01:06:33,39
INSP-00015913,9XVAKMX0382373084,ST-010,NONE,2025-01-04T19:49:10,20
INSP-00015914,9XVAKMX0382373084,ST-011,D002,2025-01-04T21:38:14,167
INSP-00015915,9XVAKMX0382373084,ST-012,D002,2025-01-04T04:35:48,344
INSP-00015916,9XVAKMX0382373084,ST-013,NONE,2025-01-04T01:52:14,123
INSP-00015917,9XVAKMX0382373084,ST-014,ERR-999,2025-01-04T20:24:51,27
INSP-00015918,9XVAKMX0382373084,ST-015,,2025-01-04T00:28:16,226
INSP-00015919,9XVAKMX0382373084,ST-016,NONE,2025-01-04T07:24:02,48
INSP-00015920,9XVAKMX0382373084,ST-017,D003,2025-01-04T05:35:20,45
INSP-00015921,9XVAKMX0382373084,ST-018,NONE,2025-01-04T04:02:03,160
INSP-00015922,9XVAKMX0382373084,ST-019,NONE,2025-01-04T00:40:46,186
INSP-00015923,9XVAKMX0382373084,ST-020,NONE,2025-01-04T02:26:33,98
INSP-00015924,9XVAKMX0382373084,ST-021,NONE,2025-01-04T07:27:25,234
INSP-00015925,9XVAKMX0382373084,ST-022,,2025-01-04T00:20:39,102
INSP-00015926,9XVAKMX0382373084,ST-023,NONE,2025-01-04T22:39:21,154
INSP-00015927,9XVAKMX0382373084,ST-024,NONE,2025-01-04T23:28:15,88
INSP-00015928,9XVAKMX0382373084,ST-025,NONE,2025-01-04T12:54:07,289
INSP-00015929,9XVAKMX0382373084,ST-026,NONE,2025-01-04T03:39:38,156
INSP-00015930,9XVAKMX0382373084,ST-027,NONE,2025-01-04T13:46:06,276
INSP-00015931,J7ZT01E2XNJER3662,ST-001,NONE,2025-01-01T13:47:44,31
INSP-00015932,J7ZT01E2XNJER3662,ST-002,NONE,2025-01-01T22:48:59,22
INSP-00015933,J7ZT01E2XNJER3662,ST-003,NONE,2025-01-01T20:01:42,303
INSP-00015934,J7ZT01E2XNJER3662,ST-004,NONE,2025-01-01T07:01:04,44
INSP-00015935,J7ZT01E2XNJER3662,ST-005,,2025-01-01T23:39:07,57
INSP-00015936,J7ZT01E2XNJER3662,ST-006,NONE,2025-01-01T02:44:41,20
INSP-00015937,J7ZT01E2XNJER3662,ST-007,NONE,2025-01-01T23:27:21,22
INSP-00015938,J7ZT01E2XNJER3662,ST-008,NONE,2025-01-01T16:23:15,194
INSP-00015939,J7ZT01E2XNJER3662,ST-009,NONE,2025-01-01T21:45:26,56
INSP-00015940,J7ZT01E2XNJER3662,ST-010,NONE,2025-01-01T11:47:20,18
INSP-00015941,J7ZT01E2XNJER3662,ST-011,D001,2025-01-01T02:08:20,112
INSP-00015942,J7ZT01E2XNJER3662,ST-012,NONE,2025-01-01T07:17:03,636
INSP-00015943,J7ZT01E2XNJER3662,ST-013,NONE,2025-01-01T18:11:54,147
INSP-00015944,J7ZT01E2XNJER3662,ST-014,NONE,2025-01-01T18:19:46,58
INSP-00015945,J7ZT01E2XNJER3662,ST-015,NONE,2025-01-01T14:54:29,299
INSP-00015946,J7ZT01E2XNJER3662,ST-016,none,2025-01-01T04:39:32,50
INSP-00015947,J7ZT01E2XNJER3662,ST-017,NONE,2025-01-01T06:54:40,39
INSP-00015948,J7ZT01E2XNJER3662,ST-018,none,2025-01-01T10:51:12,218
INSP-00015949,J7ZT01E2XNJER3662,ST-019,NONE,2025-01-01T22:29:15,167
INSP-00015950,J7ZT01E2XNJER3662,ST-020,NONE,2025-01-01T23:17:42,166
INSP-00015951,J7ZT01E2XNJER3662,ST-021,NONE,2025-01-01T03:56:49,74
INSP-00015952,J7ZT01E2XNJER3662,ST-022,NONE,2025-01-01T15:31:07,218
INSP-00015953,J7ZT01E2XNJER3662,ST-023,none,2025-01-01T04:39:37,59
INSP-00015954,J7ZT01E2XNJER3662,ST-024,NONE,2025-01-01T07:32:16,138
INSP-00015955,J7ZT01E2XNJER3662,ST-025,NONE,2025-01-01T09:01:06,443
INSP-00015956,J7ZT01E2XNJER3662,ST-026,D002,2025-01-01T13:35:24,93
INSP-00015957,J7ZT01E2XNJER3662,ST-027,NONE,2025-01-01T22:18:38,201
INSP-00015958,8YA8E7JN9P6301951,ST-001,NONE,2025-01-03T08:18:31,47
INSP-00015959,8YA8E7JN9P6301951,ST-002,NONE,2025-01-03T19:46:03,17
INSP-00015960,8YA8E7JN9P6301951,ST-003,NONE,2025-01-03T08:52:24,398
INSP-00015961,8YA8E7JN9P6301951,ST-004,NONE,2025-01-03T12:50:41,39
INSP-00015962,8YA8E7JN9P6301951,ST-005,NONE,2025-01-03T01:51:22,37
INSP-00015963,8YA8E7JN9P6301951,ST-006,NONE,2025-01-03T11:53:11,32
INSP-00015964,8YA8E7JN9P6301951,ST-007,NONE,2025-01-03T10:26:09,29
INSP-00015965,8YA8E7JN9P6301951,ST-008,NONE,2025-01-03T19:46:03,243
INSP-00015966,8YA8E7JN9P6301951,ST-009,NONE,2025-01-03T23:50:55,26
INSP-00015967,8YA8E7JN9P6301951,ST-010,NONE,2025-01-03T08:23:05,44
INSP-00015968,8YA8E7JN9P6301951,ST-011,NONE,2025-01-03T23:25:22,295
INSP-00015969,8YA8E7JN9P6301951,ST-012,D002,2025-01-03T07:57:14,419
INSP-00015970,8YA8E7JN9P6301951,ST-013,NONE,2025-01-03T15:35:50,156
INSP-00015971,8YA8E7JN9P6301951,ST-014,NONE,2025-01-03T22:52:10,51
INSP-00015972,8YA8E7JN9P6301951,ST-015,NONE,2025-01-03T09:13:09,246
INSP-00015973,8YA8E7JN9P6301951,ST-016,NONE,2025-01-03T13:11:12,59
INSP-00015974,8YA8E7JN9P6301951,ST-017,,2025-01-03T03:49:27,31
INSP-00015975,8YA8E7JN9P6301951,ST-018,NONE,2025-01-03T07:13:03,202
INSP-00015976,8YA8E7JN9P6301951,ST-019,NONE,2025-01-03T13:04:24,285
INSP-00015977,8YA8E7JN9P6301951,ST-020,NONE,2025-01-03T07:31:52,254
INSP-00015978,8YA8E7JN9P6301951,ST-021,NONE,2025-01-03T11:10:35,46
INSP-00015979,8YA8E7JN9P6301951,ST-022,NONE,2025-01-03T19:55:18,216
INSP-00015980,8YA8E7JN9P6301951,ST-023,NONE,2025-01-03T05:05:09,282
INSP-00015981,8YA8E7JN9P6301951,ST-024,NONE,2025-01-03T03:11:39,56
INSP-00015982,8YA8E7JN9P6301951,ST-025,NONE,2025-01-03T13:30:32,381
INSP-00015983,8YA8E7JN9P6301951,ST-026,NONE,2025-01-03T22:54:18,120
INSP-00015984,8YA8E7JN9P6301951,ST-027,NONE,2025-01-03T01:43:15,30
INSP-00015985,BUMBU0KJ4PG515147,ST-001,NONE,2025-01-04T18:46:16,21
INSP-00015986,BUMBU0KJ4PG515147,ST-002,NONE,2025-01-04T08:42:14,56
INSP-00015987,BUMBU0KJ4PG515147,ST-003,NONE,2025-01-04T18:24:40,302
INSP-00015988,BUMBU0KJ4PG515147,ST-004,NONE,2025-01-04T21:35:35,47
INSP-00015989,BUMBU0KJ4PG515147,ST-005,NONE,2025-01-04T03:31:03,12
INSP-00015990,BUMBU0KJ4PG515147,ST-006,NONE,2025-01-04T07:33:18,39
INSP-00015991,BUMBU0KJ4PG515147,ST-007,NONE,2025-01-04T06:36:03,10
INSP-00015992,BUMBU0KJ4PG515147,ST-008,NONE,2025-01-04T03:49:10,275
INSP-00015993,BUMBU0KJ4PG515147,ST-009,D002,2025-01-04T06:57:06,22
INSP-00015994,BUMBU0KJ4PG515147,ST-010,NONE,2025-01-04T17:39:35,31
INSP-00015995,BUMBU0KJ4PG515147,ST-011,NONE,2025-01-04T06:12:37,49
INSP-00015996,BUMBU0KJ4PG515147,ST-012,,2025-01-04T09:36:16,359
INSP-00015997,BUMBU0KJ4PG515147,ST-013,none,2025-01-04T19:27:19,156
INSP-00015998,BUMBU0KJ4PG515147,ST-014,NONE,2025-01-04T22:20:50,31
INSP-00015999,BUMBU0KJ4PG515147,ST-015,,2025-01-04T09:17:36,232
INSP-00016000,BUMBU0KJ4PG515147,ST-016,NONE,2025-01-04T21:22:42,54
INSP-00016001,BUMBU0KJ4PG515147,ST-017,NONE,04/01/2025 11:24:54,33
INSP-00016002,BUMBU0KJ4PG515147,ST-018,NONE,2025-01-04T02:25:10,272
INSP-00016003,BUMBU0KJ4PG515147,ST-019,NONE,2025-01-04T21:51:30,280
INSP-00016004,BUMBU0KJ4PG515147,ST-020,NONE,2025-01-04T08:41:48,122
INSP-00016005,BUMBU0KJ4PG515147,ST-021,NONE,2025-01-04T02:54:00,169
INSP-00016006,BUMBU0KJ4PG515147,ST-022,,2025-01-04T15:16:07,224
INSP-00016007,BUMBU0KJ4PG515147,ST-023,NONE,2025-01-04T00:33:48,231
INSP-00016008,BUMBU0KJ4PG515147,ST-024,NONE,2025-01-04T22:31:27,137
INSP-00016009,BUMBU0KJ4PG515147,ST-025,,2025-01-04T07:53:46,-89
INSP-00016010,BUMBU0KJ4PG515147,ST-026,NONE,2025-01-04T08:33:59,44
INSP-00016011,BUMBU0KJ4PG515147,ST-027,NONE,2025-01-04T04:04:49,190
INSP-00016012,00L0RVX5406L91964,ST-001,D008,2025-01-04T05:46:01,49
INSP-00016013,00L0RVX5406L91964,ST-002,NONE,2025-01-04T08:49:22,47
INSP-00016014,00L0RVX5406L91964,ST-003,NONE,2025-01-04T18:55:38,197
INSP-00016015,00L0RVX5406L91964,ST-004,NONE,2025-01-04T16:42:06,22
INSP-00016016,00L0RVX5406L91964,ST-005,,2025-01-04T19:49:33,55
INSP-00016017,00L0RVX5406L91964,ST-006,NONE,2025-01-04T01:21:07,15
INSP-00016018,00L0RVX5406L91964,ST-007,NONE,2025-01-04T13:31:59,33
INSP-00016019,00L0RVX5406L91964,ST-008,NONE,2025-01-04T22:13:14,228
INSP-00016020,00L0RVX5406L91964,ST-009,NONE,2025-01-04T11:24:33,49
INSP-00016021,00L0RVX5406L91964,ST-010,NONE,2025-01-04T02:52:26,26
INSP-00016022,00L0RVX5406L91964,ST-011,NONE,2025-01-04T22:00:09,67
INSP-00016023,00L0RVX5406L91964,ST-012,none,2025-01-04T20:15:16,531
INSP-00016024,00L0RVX5406L91964,ST-013,NONE,2025-01-04T07:31:43,35
INSP-00016025,00L0RVX5406L91964,ST-014,NONE,2025-01-04T08:37:56,20
INSP-00016026,00L0RVX5406L91964,ST-015,NONE,2025-01-04T12:50:05,374
INSP-00016027,00L0RVX5406L91964,ST-016,NONE,2025-01-04T18:10:38,52
INSP-00016028,00L0RVX5406L91964,ST-017,NONE,2025-01-04T22:46:01,49
INSP-00016029,00L0RVX5406L91964,ST-018,NONE,2025-01-04T19:24:11,137
INSP-00016030,00L0RVX5406L91964,ST-019,,2025-01-04T19:34:45,110
INSP-00016031,00L0RVX5406L91964,ST-020,NONE,2025-01-04T21:17:11,296
INSP-00016032,00L0RVX5406L91964,ST-021,NONE,2025-01-04T10:10:54,290
INSP-00016033,00L0RVX5406L91964,ST-022,NONE,2025-01-04T12:30:01,232
INSP-00016034,00L0RVX5406L91964,ST-023,NONE,2025-01-04T12:11:00,58
INSP-00016035,00L0RVX5406L91964,ST-024,NONE,2025-01-04T22:11:38,83
INSP-00016036,00L0RVX5406L91964,ST-025,NONE,2025-01-04T00:27:24,298
INSP-00016037,00L0RVX5406L91964,ST-026,NONE,2025-01-04T08:53:15,208
INSP-00016038,00L0RVX5406L91964,ST-027,NONE,2025-01-04T04:24:57,62
INSP-00016039,BRNLYUXT3RTYY9523,ST-001,NONE,2025-01-04T04:31:49,50
INSP-00016040,BRNLYUXT3RTYY9523,ST-002,NONE,2025-01-04T20:17:40,17
INSP-00016041,BRNLYUXT3RTYY9523,ST-003,NONE,2025-01-04T18:25:45,428
INSP-00016042,BRNLYUXT3RTYY9523,ST-004,NONE,2025-01-04T04:47:23,25
INSP-00016043,BRNLYUXT3RTYY9523,ST-005,NONE,2025-01-04T09:37:06,56
INSP-00016044,BRNLYUXT3RTYY9523,ST-006,NONE,2025-01-04T18:10:35,49
INSP-00016045,BRNLYUXT3RTYY9523,ST-007,NONE,2025-01-04T02:50:10,11
INSP-00016046,BRNLYUXT3RTYY9523,ST-008,NONE,2025-01-04T00:46:29,295
INSP-00016047,BRNLYUXT3RTYY9523,ST-009,NONE,2025-01-04T12:18:41,45
INSP-00016048,BRNLYUXT3RTYY9523,ST-010,NONE,2025-01-04T19:05:49,55
INSP-00016049,BRNLYUXT3RTYY9523,ST-011,NONE,2025-01-04T03:38:02,67
INSP-00016050,BRNLYUXT3RTYY9523,ST-012,D001,2025-01-04T05:04:46,443
INSP-00016051,BRNLYUXT3RTYY9523,ST-013,,2025-01-04T13:03:32,75
INSP-00016052,BRNLYUXT3RTYY9523,ST-014,NONE,2025-01-04T20:11:38,11
INSP-00016053,BRNLYUXT3RTYY9523,ST-015,NONE,2025-01-04T11:22:41,326
INSP-00016054,BRNLYUXT3RTYY9523,ST-016,NONE,2025-01-04T12:03:53,56
INSP-00016055,BRNLYUXT3RTYY9523,ST-017,,2025-01-04T12:44:17,13
INSP-00016056,BRNLYUXT3RTYY9523,ST-018,NONE,2025-01-04T12:00:42,62
INSP-00016057,BRNLYUXT3RTYY9523,ST-019,NONE,2025-01-04T09:27:52,149
INSP-00016058,BRNLYUXT3RTYY9523,ST-020,NONE,2025-01-04T22:04:51,111
INSP-00016059,BRNLYUXT3RTYY9523,ST-021,,2025-01-04T17:19:55,207
INSP-00016060,BRNLYUXT3RTYY9523,ST-022,NONE,2025-01-04T08:21:43,121
INSP-00016061,BRNLYUXT3RTYY9523,ST-023,NONE,2025-01-04T13:44:52,113
INSP-00016062,BRNLYUXT3RTYY9523,ST-024,NONE,2025-01-04T07:46:06,274
INSP-00016063,BRNLYUXT3RTYY9523,ST-025,NONE,2025-01-04T12:24:20,448
INSP-00016064,BRNLYUXT3RTYY9523,ST-026,NONE,2025-01-04T03:30:48,191
INSP-00016065,BRNLYUXT3RTYY9523,ST-027,NONE,2025-01-04T05:16:19,129
INSP-00016066,ER6TE6FP5X9840305,ST-001,NONE,2025-01-01T23:04:45,24
INSP-00016067,ER6TE6FP5X9840305,ST-002,NONE,2025-01-01T20:34:55,45
INSP-00016068,ER6TE6FP5X9840305,ST-003,ERR-999,2025-01-01T04:59:40,380
INSP-00016069,ER6TE6FP5X9840305,ST-004,,2025-01-01T09:47:38,29
INSP-00016070,ER6TE6FP5X9840305,ST-005,NONE,2025-01-01T05:47:47,32
INSP-00016071,ER6TE6FP5X9840305,ST-006,NONE,2025-01-01T08:23:39,27
INSP-00016072,ER6TE6FP5X9840305,ST-007,NONE,2025-01-01T13:10:46,15
INSP-00016073,ER6TE6FP5X9840305,ST-008,NONE,2025-01-01T16:16:31,329
INSP-00016074,ER6TE6FP5X9840305,ST-009,NONE,2025-01-01T02:12:36,60
INSP-00016075,ER6TE6FP5X9840305,ST-010,NONE,2025-01-01T01:00:34,23
INSP-00016076,ER6TE6FP5X9840305,ST-011,NONE,2025-01-01T20:14:36,198
INSP-00016077,ER6TE6FP5X9840305,ST-012,NONE,2025-01-01T04:23:16,404
INSP-00016078,ER6TE6FP5X9840305,ST-013,NONE,2025-01-01T08:59:33,294
INSP-00016079,ER6TE6FP5X9840305,ST-014,NONE,2025-01-01T14:07:31,17
INSP-00016080,ER6TE6FP5X9840305,ST-015,NONE,2025-01-01T19:08:17,276
INSP-00016081,ER6TE6FP5X9840305,ST-016,,2025-01-01T17:05:46,18
INSP-00016082,ER6TE6FP5X9840305,ST-017,NONE,2025-01-01T03:13:05,55
INSP-00016083,ER6TE6FP5X9840305,ST-018,NONE,2025-01-01T21:56:50,202
INSP-00016084,ER6TE6FP5X9840305,ST-019,NONE,2025-01-01T12:57:36,223
INSP-00016085,ER6TE6FP5X9840305,ST-020,NONE,2025-01-01T22:35:55,101
INSP-00016086,ER6TE6FP5X9840305,ST-021,NONE,2025-01-01T09:02:32,285
INSP-00016087,ER6TE6FP5X9840305,ST-022,NONE,2025-01-01T14:00:28,54
INSP-00016088,ER6TE6FP5X9840305,ST-023,none,2025-01-01T00:28:32,69
INSP-00016089,ER6TE6FP5X9840305,ST-024,NONE,2025-01-01T06:49:37,152
INSP-00016090,ER6TE6FP5X9840305,ST-025,NONE,2025-01-01T13:58:37,335
INSP-00016091,ER6TE6FP5X9840305,ST-026,NONE,2025-01-01T07:22:35,132
INSP-00016092,ER6TE6FP5X9840305,ST-027,NONE,2025-01-01T02:00:34,189
INSP-00016093,NP9JW0TF980R23302,ST-001,NONE,2025-01-04T23:31:57,13
INSP-00016094,NP9JW0TF980R23302,ST-002,NONE,2025-01-04T10:29:27,12
INSP-00016095,NP9JW0TF980R23302,ST-003,NONE,2025-01-04T13:04:12,357
INSP-00016096,NP9JW0TF980R23302,ST-004,NONE,2025-01-04T23:03:26,52
INSP-00016097,NP9JW0TF980R23302,ST-005,NONE,2025-01-04T11:15:16,48
INSP-00016098,NP9JW0TF980R23302,ST-006,NONE,2025-01-04T01:00:23,47
INSP-00016099,NP9JW0TF980R23302,ST-007,NONE,2025-01-04T19:53:34,35
INSP-00016100,NP9JW0TF980R23302,ST-008,NONE,2025-01-04T04:46:16,311
INSP-00016101,NP9JW0TF980R23302,ST-009,NONE,2025-01-04T04:17:32,42
INSP-00016102,NP9JW0TF980R23302,ST-010,NONE,2025-01-04T08:04:10,37
INSP-00016103,NP9JW0TF980R23302,ST-011,NONE,2025-01-04T11:16:35,103
INSP-00016104,NP9JW0TF980R23302,ST-012,NONE,2025-01-04T16:12:11,529
INSP-00016105,NP9JW0TF980R23302,ST-013,,2025-01-04T04:02:22,46
INSP-00016106,NP9JW0TF980R23302,ST-014,NONE,2025-01-04T09:06:34,37
INSP-00016107,NP9JW0TF980R23302,ST-015,NONE,2025-01-04T10:43:27,410
INSP-00016108,NP9JW0TF980R23302,ST-016,NONE,2025-01-04T12:50:29,38
INSP-00016109,NP9JW0TF980R23302,ST-017,NONE,2025-01-04T01:03:29,10
INSP-00016110,NP9JW0TF980R23302,ST-018,NONE,2025-01-04T08:31:49,296
INSP-00016111,NP9JW0TF980R23302,ST-019,NONE,2025-01-04T06:20:31,263
INSP-00016112,NP9JW0TF980R23302,ST-020,NONE,2025-01-04T17:13:41,77
INSP-00016113,NP9JW0TF980R23302,ST-021,,2025-01-04T09:28:04,205
INSP-00016114,NP9JW0TF980R23302,ST-022,none,2025-01-04T04:52:14,65
INSP-00016115,NP9JW0TF980R23302,ST-023,NONE,2025-01-04T14:56:07,267
INSP-00016116,NP9JW0TF980R23302,ST-024,NONE,2025-01-04T20:11:47,206
INSP-00016117,NP9JW0TF980R23302,ST-025,NONE,2025-01-04T18:54:31,302
INSP-00016118,NP9JW0TF980R23302,ST-026,NONE,2025-01-04T11:55:24,102
INSP-00016119,NP9JW0TF980R23302,ST-027,NONE,2025-01-04T08:20:12,119
INSP-00016120,UP475XA28F51T2521,ST-001,D008,2025-01-04T21:19:46,26
INSP-00016121,UP475XA28F51T2521,ST-002,NONE,2025-01-04T09:34:31,14
INSP-00016122,UP475XA28F51T2521,ST-003,NONE,2025-01-04T18:23:27,266
INSP-00016123,UP475XA28F51T2521,ST-004,NONE,2025-01-04T13:10:17,37
INSP-00016124,UP475XA28F51T2521,ST-005,NONE,2025-01-04T02:21:43,27
INSP-00016125,UP475XA28F51T2521,ST-006,,04/01/2025 19:00:04,14
INSP-00016126,UP475XA28F51T2521,ST-007,NONE,04/01/2025 17:53:03,52
INSP-00016127,UP475XA28F51T2521,ST-008,NONE,2025-01-04T16:53:14,395
INSP-00016128,UP475XA28F51T2521,ST-009,NONE,2025-01-04T05:44:39,35
INSP-00016129,UP475XA28F51T2521,ST-010,NONE,2025-01-04T22:00:22,25
INSP-00016130,UP475XA28F51T2521,ST-011,NONE,2025-01-04T13:50:44,105
INSP-00016131,UP475XA28F51T2521,ST-012,NONE,2025-01-04T23:36:07,619
INSP-00016132,UP475XA28F51T2521,ST-013,NONE,2025-01-04T09:26:19,202
INSP-00016133,UP475XA28F51T2521,ST-014,NONE,2025-01-04T10:18:40,55
INSP-00016134,UP475XA28F51T2521,ST-015,NONE,2025-01-04T15:25:55,433
INSP-00016135,UP475XA28F51T2521,ST-016,NONE,2025-01-04T16:52:05,20
INSP-00016136,UP475XA28F51T2521,ST-017,NONE,2025-01-04T23:40:33,47
INSP-00016137,UP475XA28F51T2521,ST-018,,2025-01-04T10:59:13,154
INSP-00016138,UP475XA28F51T2521,ST-019,,2025-01-04T03:23:46,195
INSP-00016139,UP475XA28F51T2521,ST-020,,2025-01-04T18:25:46,243
INSP-00016140,UP475XA28F51T2521,ST-021,NONE,2025-01-04T15:45:37,104
INSP-00016141,UP475XA28F51T2521,ST-022,NONE,2025-01-04T11:01:26,106
INSP-00016142,UP475XA28F51T2521,ST-023,NONE,2025-01-04T11:38:27,65
INSP-00016143,UP475XA28F51T2521,ST-024,NONE,2025-01-04T15:53:47,37
INSP-00016144,UP475XA28F51T2521,ST-025,NONE,2025-01-04T21:02:32,478
INSP-00016145,UP475XA28F51T2521,ST-026,NONE,2025-01-04T07:10:56,194
INSP-00016146,UP475XA28F51T2521,ST-027,NONE,2025-01-04T18:49:25,252
INSP-00016147,0BX9KXTM4043B7041,ST-001,NONE,2025-01-04T14:50:12,23
INSP-00016148,0BX9KXTM4043B7041,ST-002,,2025-01-04T23:02:32,14
INSP-00016149,0BX9KXTM4043B7041,ST-003,NONE,2025-01-04T02:15:45,219
INSP-00016150,0BX9KXTM4043B7041,ST-004,,2025-01-04T09:14:50,43
INSP-00016151,0BX9KXTM4043B7041,ST-005,NONE,2025-01-04T11:33:13,26
INSP-00016152,0BX9KXTM4043B7041,ST-006,NONE,2025-01-04T23:26:43,52
INSP-00016153,0BX9KXTM4043B7041,ST-007,NONE,2025-01-04T23:04:59,22
INSP-00016154,0BX9KXTM4043B7041,ST-008,NONE,2025-01-04T00:09:35,254
INSP-00016155,0BX9KXTM4043B7041,ST-009,NONE,04/01/2025 03:34:15,44
INSP-00016156,0BX9KXTM4043B7041,ST-010,NONE,2025-01-04T16:57:10,36
INSP-00016157,0BX9KXTM4043B7041,ST-011,NONE,2025-01-04T10:35:26,279
INSP-00016158,0BX9KXTM4043B7041,ST-012,NONE,2025-01-04T15:14:20,302
INSP-00016159,0BX9KXTM4043B7041,ST-013,D001,2025-01-04T06:02:34,176
INSP-00016160,0BX9KXTM4043B7041,ST-014,NONE,2025-01-04T18:15:18,16
INSP-00016161,0BX9KXTM4043B7041,ST-015,NONE,2025-01-04T15:24:07,354
INSP-00016162,0BX9KXTM4043B7041,ST-016,NONE,2025-01-04T15:00:34,10
INSP-00016163,0BX9KXTM4043B7041,ST-017,NONE,2025-01-04T09:16:52,38
INSP-00016164,0BX9KXTM4043B7041,ST-018,NONE,2025-01-04T16:29:35,235
INSP-00016165,0BX9KXTM4043B7041,ST-019,NONE,2025-01-04T12:39:17,133
INSP-00016166,0BX9KXTM4043B7041,ST-020,NONE,2025-01-04T00:09:30,267
INSP-00016167,0BX9KXTM4043B7041,ST-021,NONE,04/01/2025 22:15:00,96
INSP-00016168,0BX9KXTM4043B7041,ST-022,NONE,2025-01-04T12:36:39,173
INSP-00016169,0BX9KXTM4043B7041,ST-023,NONE,2025-01-04T22:27:26,38
INSP-00016170,0BX9KXTM4043B7041,ST-024,NONE,2025-01-04T19:04:46,116
INSP-00016171,0BX9KXTM4043B7041,ST-025,NONE,2025-01-04T21:26:40,494
INSP-00016172,0BX9KXTM4043B7041,ST-026,NONE,2025-01-04T10:25:54,107
INSP-00016173,0BX9KXTM4043B7041,ST-027,NONE,2025-01-04T20:24:16,120
INSP-00016174,ZA1SUWGZ7H6R94362,ST-001,NONE,2025-01-04T15:10:30,25
INSP-00016175,ZA1SUWGZ7H6R94362,ST-002,NONE,2025-01-04T20:52:42,56
INSP-00016176,ZA1SUWGZ7H6R94362,ST-003,NONE,2025-01-04T16:27:38,341
INSP-00016177,ZA1SUWGZ7H6R94362,ST-004,,2025-01-04T08:17:42,36
INSP-00016178,ZA1SUWGZ7H6R94362,ST-005,NONE,2025-01-04T08:52:01,42
INSP-00016179,ZA1SUWGZ7H6R94362,ST-006,NONE,2025-01-04T04:50:08,56
INSP-00016180,ZA1SUWGZ7H6R94362,ST-007,NONE,2025-01-04T08:44:50,13
INSP-00016181,ZA1SUWGZ7H6R94362,ST-008,NONE,2025-01-04T16:01:41,396
INSP-00016182,ZA1SUWGZ7H6R94362,ST-009,NONE,2025-01-04T07:55:39,58
INSP-00016183,ZA1SUWGZ7H6R94362,ST-010,NONE,2025-01-04T23:59:30,27
INSP-00016184,ZA1SUWGZ7H6R94362,ST-011,NONE,2025-01-04T10:09:11,162
INSP-00016185,ZA1SUWGZ7H6R94362,ST-012,D002,2025-01-04T01:29:36,572
INSP-00016186,ZA1SUWGZ7H6R94362,ST-013,NONE,2025-01-04T04:07:44,253
INSP-00016187,ZA1SUWGZ7H6R94362,ST-014,NONE,2025-01-04T16:26:56,12
INSP-00016188,ZA1SUWGZ7H6R94362,ST-015,NONE,2025-01-04T22:23:44,282
INSP-00016189,ZA1SUWGZ7H6R94362,ST-016,NONE,2025-01-04T02:10:16,37
INSP-00016190,ZA1SUWGZ7H6R94362,ST-017,NONE,2025-01-04T01:47:24,51
INSP-00016191,ZA1SUWGZ7H6R94362,ST-018,NONE,2025-01-04T00:26:35,119
INSP-00016192,ZA1SUWGZ7H6R94362,ST-019,NONE,2025-01-04T14:31:34,229
INSP-00016193,ZA1SUWGZ7H6R94362,ST-020,D003,2025-01-04T23:36:39,-307
INSP-00016194,ZA1SUWGZ7H6R94362,ST-021,NONE,2025-01-04T10:24:13,211
INSP-00016195,ZA1SUWGZ7H6R94362,ST-022,,2025-01-04T02:46:46,211
INSP-00016196,ZA1SUWGZ7H6R94362,ST-023,NONE,2025-01-04T07:38:28,279
INSP-00016197,ZA1SUWGZ7H6R94362,ST-024,NONE,2025-01-04T13:43:51,252
INSP-00016198,ZA1SUWGZ7H6R94362,ST-025,NONE,2025-01-04T14:30:07,350
INSP-00016199,ZA1SUWGZ7H6R94362,ST-026,NONE,2025-01-04T01:38:58,181
INSP-00016200,ZA1SUWGZ7H6R94362,ST-027,NONE,2025-01-04T00:22:58,281
INSP-00016201,DS4ESB5W4A4PU7566,ST-001,NONE,2025-01-02T15:50:53,20
INSP-00016202,DS4ESB5W4A4PU7566,ST-002,NONE,2025-01-02T20:51:54,50
INSP-00016203,DS4ESB5W4A4PU7566,ST-003,NONE,2025-01-02T05:16:00,222
INSP-00016204,DS4ESB5W4A4PU7566,ST-004,NONE,2025-01-02T11:25:09,28
INSP-00016205,DS4ESB5W4A4PU7566,ST-005,NONE,2025-01-02T13:49:10,39
INSP-00016206,DS4ESB5W4A4PU7566,ST-006,NONE,2025-01-02T16:38:51,55
